2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|231|Engineering Design I|2||This course provides students with an overview of the engineering design process with a focus on early phase design including: understanding and detailing customer requirements, exploring the engineering solution space and down-selecting conceptual design solutions. This course includes significant team and project-based components and provides an introduction to interpersonal communication skills that lead to effective problem solving, idea generation and decision making. |"Grade  of ""C-""  or better in MATH 236.   "|PHYS 140L and PHYS 240.  |1|Industrial Design, B.S.,Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|309|Traditional English Grammar|3||Introduction to traditional grammar, probing its logic, system and history, with an examination of modern applications of conventional rules. |||1|English, Teaching Licensure
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|232|Engineering Design II|2||This course provides students with an overview of the engineering design process with a focus on late phase design including: embodiment, modeling and prototyping, and testing and refinement of design solutions. This course includes significant team and project-based components and provides an introduction to interpersonal communication skills that lead to effective problem solving, design embodiment and decision making. |"Prerequisite: Grade of ""C"" or better in ENGR 231.  "||1|Industrial Design, B.S.,Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|280|Projects in Engineering|1.00 - 4.00||Research projects, design projects, or special topics in engineering which are of interest to the lower-division student. May be repeated for credit when course content changes. Projects or topics selected may dictate prerequisites. Students should consult the instructor prior to enrolling in the course. |Prerequisite: Permission of the instructor.  ||1|Industrial Design, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|480|Advanced Projects in Engineering|1.00 - 4.00||Research projects, design projects or special topics in engineering which are of interest to the upper-division student. May be repeated for credit when course content changes. Projects or topics selected may dictate prerequisites. Students should consult the instructor prior to enrolling in the course. |Prerequisite: Permission of the instructor.  ||1|Industrial Design, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|360|Water in Africa|4|SUMR|This course has a three-part focus: cross cultural training, promoting health in developing countries and using appropriate technologies for eradicating water-related illnesses. Project teams use course content as the foundation for developing and implementing service projects. This course is a service-learning course and addresses issues of social justice in West Africa. |||1|Humanitarian Affairs Minor
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|474|Physical Chemical Treatment Processes|3||For engineering and environmental science students interested in physical/chemical waste treatment. Wastewater, groundwater, air and hazardous waste treatment is emphasized. Students must be proficient in mathematics, chemistry and thermal sciences. Quantitative relationships are derived for characterizing wastes, designing treatment processes, and modeling treatment systems. Systems are described by mass and energy balances that relate pollutant removal efficiency to process input parameters. |Prerequisites: CHEM 131, CHEM 131L, and either MATH 231 or MATH 235.  ||1|Environmental Science Minor
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|101|Engineering Opportunities|1||This is the introductory course in the engineering curriculum. In this course, students work in teams to identify problems in order to create opportunities for the betterment of society using a design process. Students are introduced to the Madison engineering values and curriculum, and they have opportunities to relate them to personal and academic goals. Techniques and tools for developing a professional identity will be shared. The activities in the course are aimed at assisting students in successfully making the transition from high school to college. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|311|Thermal-Fluids I|4||The first course of a two-part sequence focuses on the fundamental principles of thermodynamics, heat transfer and fluid mechanics in a unified approach. Coverage includes the 1st law of thermodynamics, basic heat transfer, and fluid statics. Wide-ranging applications of these principles to thermal-fluid systems across engineering disciplines are emphasized. An included laboratory component provides reinforcement of course material through experiments and computational modeling. |"Prerequisites: Grade of ""C"" or better in ENGR 212 and MATH 238.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|312|Thermal-Fluids II|4||The second of a two-part sequence focuses on the fundamental principles of thermodynamics, heat transfer and fluid mechanics in a unified approach. Builds on concepts covered in ENGR 311 and incorporates the 2nd law of thermodynamics, transient heat transfer and fluid motion. Applications of principles to thermal-fluid systems across engineering disciplines are emphasized. An included laboratory component provides reinforcement of course material through experiments and computational modeling. |"Prerequisite: Grade of ""C"" or better in ENGR 311.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|313|Circuits and Instrumentation|4||This course presents the fundamentals of circuit analysis and measurement of physical phenomena. Circuit related topics include Ohm's law, Kirchoff's laws, complex impedance analysis, Laplace techniques and an introduction to AC circuits. Instrumentation topics include A/D conversion and common instruments such as strain gauges, thermocouples and accelerometers. Laboratory investigations will provide exposure to common electronics laboratory equipment, tools and measurement techniques. |"Prerequisites: Grade of ""C"" or better in MATH 238, PHYS 250 and PHYS 150L.  "||1|Engineering, B.S.,Engineering, B.S.,Physics Minor for Engineers
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|497E|Social Entrepreneurship & Design for Social Impact|3||Do you see problems in the world, and wonder what you can do to be a change maker? Do you have an idea that you think might change the world for the better? This 4-week May semester course will guide you through the process of formulating, developing and executing entrepreneurial ventures whose aim is positive social impact. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|314|Materials and Mechanics|4|FALL&SPRNG|The course explores the governing principles of materials science and mechanics of materials with an emphasis on materials selection in the engineering design process. Topics include process-structure-property relationships, crystalline structures, mechanical properties, strength of materials, mechanical design, failure mechanisms, and an introduction to materials processing. |"Prerequisite: Grade of ""C"" or better in ENGR 212.  "||1|Engineering, B.S.,Engineering, B.S.,Chemistry, American Chemical Society Certified Curriculum in Materials Chemistry Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|331|Engineering Design III|3||This course is third in the six-course developmental design sequence. This project-based course provides instruction in life-cycle analysis, sustainability (environmental, social, technical, economic), design and construction, failure analysis and problem solving. |"Grade of ""C"" or better in ENGR 212 and ENGR 232.   "|ENGR 322. |1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|332|Engineering Design IV|3||This course is fourth in the six-course 10-credit developmental design sequence. This project-based course provides instruction in holistic design principles, aesthetics and human interface in design, structured and unstructured problem solving, collaborative design, writing and communications, product modeling, and analytical prototyping. |"Prerequisite: Grade of ""C"" or better in ENGR 331.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|411|Fundamentals of Sustainable Engineering and Design|3|FALL|This course is the first in a part of a two-course sequence that provides a foundation in evaluating sustainable design and engineered systems. The material presented is a prerequisite for understanding the environmental, social and economic impacts of design and technology. The topics may be covered in a developmental manner in both courses, integrating the economic, environmental, social and technical components throughout ENGR 411 and ENGR 412. |"Prerequisites: Grade of ""C"" or better in CHEM 132 and 132L or CHEM 133E and CHEM 133LE.  "||1|Environmental Science Minor,Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|412|Sustainable Engineering and Design II|3||This course is the second in a two-course sequence that provides a foundation in evaluating sustainable design and engineered systems. The material presented furthers the understanding of the environmental, social, and economic impacts of design and technology by exploring the relationships between industrial and ecological systems. |"Prerequisites: Grade of ""C"" or better in ENGR 312.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|431|Engineering Design V|3|FALL|This course is the fifth in the six-course 10-credit developmental design sequence. This project-based course provides instruction in collaborative project management, holistic design evaluation, social and community sustainability, design testing and marketing, principles of design marketing and accounting, problem solving analyses, software tools, project management and testing and analysis of prototypes. |"Prerequisite: Grade of ""C-"" or better in ENGR 332.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|432|Engineering Design VI|3||This course is the sixth in the six-course 10-credit developmental design sequence. This project-based course provides instruction in collaborative design practices, capstone design project completion, holistic design analysis and design accounting and manufacturing. |"Prerequisite: Grade of ""C-"" or better in ENGR 431.  "||1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|472|Biological Treatment Processes and Reactor Design|3||For engineering and environmental science students interested in biological reactor design. Water, wastewater and air treatment are emphasized. Students must be proficient in mathematics, chemistry and thermal sciences. Quantitative relationships are derived for characterizing water quality, designing biological reactors and modeling treatment systems. Systems are described by mass and energy balances that relate pollutant removal efficiency to process input parameters. |Prerequisites: CHEM 131, CHEM 131L, and either MATH 231 or MATH 235.  ||1|Environmental Science Minor
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|301|Engineering Bridge Course for Transfer Students|3||This course provides transfer students with an introduction to the JMU engineering program. The purpose is to familiarize our students with our curriculum and sustainability vision. The course will also provide design instruction while introducing transfer students to the specific software tools and machine tools they will use over the remainder of their curriculum. |Prerequisite: Permission of the instructor.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|499C|Honors Engineering Design III|2||Third course in a three-course sequence. Student completes the research for and prepares an oral and written presentation of their results for an independent research project that meets the requirements set forth by the Honors program and the Department of Engineering. Student completes and presents (in written and oral form) the project described in his or her proposal from ENGR 499A. |Prerequisite: ENGR 499B.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|322|Engineering Management II: Engineering Project Management|3||This is the second of a two-course sequence introducing students to management of technology. The course will include general business functions (management, marketing, finance, accounting, and operations), systems analysis skills, and project management skills. Students will develop an understanding and appreciation for the importance of technology and innovation in organizations and the principles of entrepreneurial engineering. |"Grade of ""C"" or better in ENGR 221.   "|ENGR 331. |1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|449A|Honors Engineering Design IV|2|SPRING|This course is fourth in the six-course 10-credit developmental design sequence and first in the three-course 6-credit Honors Capstone project. This project-based course provides instruction in 1) Holistic design principles 2) Aesthetics and human interface in design, 3) Structured and unstructured problem solving, 4) Collaborative design, 5) Writing and communications, 6) Product modeling and Analytical prototyping. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|499A|Engineering Honors I|1|SPRING|First course in a three-course sequence. Student generates an idea for and writes a proposal for an independent research project that meets the requirements set forth by the Honors program and the Department of Engineering. Student must identify and analyze an engineering-based problem, identify potential solutions, recommend an approach and prepare a written proposal. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|413|Systems Analysis|3|SPRING|This course focuses on the concepts of systems thinking and analysis for complex engineered systems. Students will develop basic knowledge and tools to identify a system, decompose it into parts, define interactions, perform analysis and apply control measures if necessary. Application of computational tools and mathematical modeling will be emphasized. ||ENGR 431.   |1|Engineering, B.S.,Engineering, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|495|????|1.00 - 3.00|||||0|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|498H|Advanced Topics in Engineering Honors|3||This course is designed to provide upper-division students with the opportunity to explore engineering topics in greater depth. The specific topic of interest may dictate prerequisites. Students should consult the instructor prior to enrolling in the course. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|476|Principles of Chemical Processes|3||An introduction to basic principles used in chemical, petroleum and environmental engineering. Emphasis on formulating and solving material and energy balances for simple and complex systems. Quantitative models and equilibrium concepts for chemical process systems will be developed and applied to assess product quality, economics, safety and environmental issues. For students interested in careers or graduate studies in chemical, environmental, biochemical, and petrochemical engineering. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|478|Water Resources Engineering|3|FALLORSPRG|This course will provide an introduction to basic engineering principles used in both water supply management and water excess management. Hydrologic and hydraulic processes will be investigated using the fundamentals of fluid mechanics. Specific emphasis will be placed on water sources flows, distribution and control. |Prerequisite: ENGR 311.  ||1|Environmental Science Minor
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|498|Advanced Topics in Engineering|1.00-3.00|SPRING|This course is designed to provide upper-division students with the opportunity to explore engineering topics in greater depth. The specific topic of interest may dictate prerequisites. Students should consult the instructor prior to enrolling in the course. |||1|Industrial Design, B.S.,Entrepreneurship ,Chemistry, American Chemical Society Certified Curriculum in Materials Chemistry Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|480H|Advanced Projects in Engineering - Honors|1.00 - 4.00||Research projects, design projects, or special topics in engineering which are of interest to the upper-division student. May be repeated for credit when course content changes. Projects or topics selected may dictate prerequisites. Students should consult the instructor prior to enrolling in the course. |Student must be in the Honors Program and a Junior or Senior.  ||0|
2018-19 Undergraduate Catalog (DRAFT)|Engineering|ENGR|499B|Honors Engineering Design II|1.00 - 3.00|FALL|Second course in a three-course sequence. Student completes the research for and prepares an oral and written presentation of their results for an independent research project that meets the requirements set forth by the Honors program and the Department of Engineering. Student completes and presents (in written and oral form) the project described in his or her proposal from ENGR 499A. |Prerequisite: ENGR 499A or permission of the engineering honors director/department head.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|247|Survey of American Literature: From the Beginning to the Civil War|3||A general survey presented chronologically. May be used for general education credit. |||1|Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|305|Mythology|3||Study of the nature and meaning of myths specific to a particular culture or comparative myths as interpreted and reinterpreted in significant works of ancient and modern literature. |||1|Classical Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|248H|Survey of Amer Lit: From the Civil War to the Modern Period - Honors [C2L]|3||A general survey presented chronologically. May be used for general education credit. |Honors Students  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|381F|Italian Film|3|||Studies Abroad-Florence  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|306|The Bible as Literature|3||Study of Hebrew and Christian scripture as literary and cultural texts, which have influenced subsequent literature and culture. |||1|English, B.A.,English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|334|Contemporary Drama|3||Drama from 1960 to the present. |||1|Theatre, Theatre Studies Concentration, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|352|The American Novel to 1914|3||A study of the development of the American novel from its beginnings to the modern period. |||1|American Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|317|Shakespeare's Tragedies and Romances|3||A study of selected tragedies and romances; nondramatic work may be considered. Formerly ENG 456.  |||1|Medieval and Renaissance Studies Minor,Theatre, Theatre Studies Concentration, B.A.,English, B.A.,English, B.A.,English, Teaching Licensure
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|431|Advanced Studies in Caribbean Literature|3||Studies in the literary achievement of novelists, poets and dramatists of the Caribbean. May be repeated as course topic changes. |||1|Africana Studies Minor,English, B.A.,English, B.A.,English, B.A.,International Affairs, Latin America Track, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|340|Modern British and Irish Literature|3||Literature from Britain and Ireland, 1900 to 1945. |||1|Modern European Studies Minor,International Affairs, Europe Track, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|315|Seventeenth Century British Literature|3||Poetry and prose of the seventeenth century in Britain. |||1|Medieval and Renaissance Studies Minor,English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|499C|Honors Thesis C|2|||||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|391|Introduction to Creative Writing  Nonfiction|3||A basic workshop in reading and writing works of creative nonfiction. |||1|Book Arts Minor,Creative Writing Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|412|Special Topic Seminar|3||Study of a literary school, movement, genre or some other significant literary or linguistic topic. May be repeated for credit when course content changes; credit may not be earned in both ENG 412 and ENG 512 unless course content changes. |||1|Africana Studies Minor,Medieval and Renaissance Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|302F|Florence in Literature|3|||||1|Studies Abroad: Semester in Florence
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|494|Advanced Poetry Writing|3||An advanced workshop with emphasis on developing sound poetic form, voice and vision. |Prerequisite: ENG 392 or permission of the instructor.  ||1|Creative Writing Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|325|Romantic Literature|3||A study emphasizing selected works of Romantic literature. Attention given to critical theories, intellectual and cultural movements, or poetic forms. |||1|Environmental Humanities Minor,Modern European Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|371|Literature and the Environment|3||A critical examination of literature's representation of the interconnections between human beings, non-human beings and the environment. |||1|Environmental Humanities Minor,Environmental Science Minor,Environmental Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|390|The Environmental Imagination|3|ONCEAYEAR|An introductory creative writing class that provides a sampling of American environmental writing, with emphasis on the creative intelligence of the writer's imagination, process, and craft. |||1|Creative Writing Minor,Environmental Humanities Minor,Environmental Science Minor,Environmental Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|466|Advanced Studies in Women's Literature|3||Advanced study of women's literary achievements in several cultural and historical contexts. May be focused by theme. May be repeated as course content varies. |Prerequisite: ENG 368 or ENG 369.  ||1|Women's and Gender Studies Minor,English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|302|Special Topics in Literature and Language|3||Study of a particular literary or linguistics topic. May be repeated for credit when course content changes but not more than once, except with the approval of the department head. |||1|Medieval and Renaissance Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|308|Introduction to Linguistics|3||Introduction to the study of the various subfields of linguistics, including questions about the nature and use of language in general, with the English language as the primary example. Formerly ENG 418.  |||1|Teaching English to Speakers of Other Languages: Non-Licensure TESOL Minor,Teaching English to Speakers of Other Languages (TESOL) PK-12: Undergraduate Licensure Program
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|301|Old English Language and Literature|3||An introduction to the Old English language through selected readings in poetry and prose. Formerly ENG 416.  |||1|English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|318|Shakespeare's Comedies and Histories|3||A study of selected comedies and histories; nondramatic work may be considered. Formerly ENG 457.  |||1|Medieval and Renaissance Studies Minor,Theatre, Theatre Studies Concentration, B.A.,English, B.A.,English, B.A.,English, Teaching Licensure
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|410|Advanced Studies in Author|3||Study of the works of one (or two) British, American or Anglophone writers. May be repeated for credit when course content changes. |||1|Medieval and Renaissance Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|313|Sixteenth Century British Literature|3||Poetry and prose of the sixteenth century in Britain. |||1|Medieval and Renaissance Studies Minor,English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|383|Film Genre|3||Study of film genre through the consideration of one of more film genres. |||1|Film Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|412N|Special Topic Seminar|3|||Studies Abroad-London  ||1|British Communication and Media Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|344|Late Nineteenth Century American Literature|3||American literature of the late nineteenth century. |||1|American Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|311|Medieval Literature and Culture|3||Studies in the literature and culture of the Middle Ages through selected Old English, Norse/Icelandic, Middle English, Old Irish, French, German, Latin and Arabic texts in translation. |||1|Medieval and Renaissance Studies Minor,English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|412R|American Theatre History|3|||||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|499|Honors|1||"See catalog section ""Graduation with Honors.""  "|||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|362|African-American Poetry|3||Selected works of poetry by major African-American writers. May be repeated for credit when course content changes. |||1|Africana Studies Minor,American Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|490|Special Studies in English|3||Independent study for students with high academic standing. Students may select work in (1) a literary type, period or author; (2) imaginative writing; or (3) linguistics. Approval of department head required; may be repeated for credit when course content changes. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|499B|Honors Thesis B|3|||||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|302I|Special Topics in Literature and Language|3|||||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|495|Advanced Fiction Writing|3||An advanced workshop with emphasis on developing sound narrative prose form, style and vision. May be repeated for credit when course content changes. |Prerequisite: ENG 393 or permission of the instructor.  ||1|Creative Writing Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|235|Survey of English Literature: From Beowulf to the Eighteenth Century|3|FALL&SPRNG|A general survey presented chronologically. May be used for general education credit. |||1|Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|236|Survey of English Literature: Eighteenth Century to Modern|3||A general survey presented chronologically. May be used for general education credit. |||1|Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|369|Feminist Literary Theory|3||An intensive study of a variety of feminist critical approaches and their applications to literature. Formerly ENG 467.  |||1|Women's and Gender Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|239|Studies in World Literature|3||Introduction to masterpieces of world literature with emphasis on nonWestern literature. (May be focused regionally or topically). May be used for general education credit. |||1|World Literature Minor,Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|329|Victorian Literature|3||Study of British literature of the Victorian period with primary emphasis on poetry and nonfiction prose. |||1|Modern European Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|239H|Studies in World Literature - Honors [C2L]|3||Introduction to masterpieces of world literature with emphasis on non-Western literature. (May be focused regionally or topically.) May be used for general education credit. |Honors Students  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|343|Antebellum American Literature|3||American Literature of the early nineteenth century. |||1|American Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|392|Introduction to Creative Writing  Poetry|3||A basic workshop in reading and writing poetry. |||1|Book Arts Minor,Creative Writing Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|248|Survey of American Literature: From the Civil War to the Modern Period|3||A general survey presented chronologically. May be used for general education credit. |||1|Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|307|Literature and Ideas|3||Literary treatment of an organizing theme or approach appropriate to the 300-level. The topic may be framed as part of the human experience or within a tradition of studies in the humanities. Course content may include pertinent readings from other disciplines. Possible topics: Disease in literature, literature and the law, literature and psychology. May be repeated as course topic changes. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|361|African-American Fiction|3||Selected works of fiction by major African-American writers. |||1|Africana Studies Minor,American Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|260|Survey of African-American Literature|3||Survey of literature by African-American authors from the 18th century to the present. May be used for general education credit. |||1|Africana Studies Minor,Cluster Two: Arts and Humanities,English, B.A.,English, B.A.,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|366|Contemporary Critical Theory|3||Study of the major debates in current critical discourse. Formerly ENG 426. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|384|Film Authorship|3||Study of film authorship through the consideration of one or more directors. |||1|Film Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|396|Advanced Composition|3||Extensive exercises in expository writing, with emphasis on rhetorical types of composition, designed to develop sophistication of style in the student's writing.  |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|260H|Survey of African-American Literature - Honors [C2L]|3||Survey of literature by African-American authors from the 18th century to the present. May be used for general education credit. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|356|Modern American Novel|3||The American novel from 1914 to 1945. |||1|American Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|331|Studies in Poetry|3||A study of select poetic works. Specific time periods of genres studied may vary. Course may be repeated as topic changes. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|247H|Survey of Amer Lit: From the Beginning to the Civil War - Honors [C2L]|3||A general survey presented chronologically. May be used for general education credit. |Honors Students  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|330|Nineteenth Century British Novel|3||The development of the British novel in the nineteenth century and the study of representative works. |||1|Modern European Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|370|Queer Literature|3||An exploration of texts and issues in literature written by and about lesbian, gay, bisexual, transgender and queer writers, including critical and theoretical issues as well as questions of canon. Text studied may include fiction, poetry, drama, essays and memoirs written primarily, but not exclusively, in the 20th century. |||1|Women's and Gender Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|463L|Film Adaptations|3||The study of the process of adapting literature into feature films. Consideration is given to the original literary work, as well as to the changes undergone in its adaptation to film. (Taught in London). |Prerequisites: SMAD 301; for nonmajors: ENG 381 or admission to the cross disciplinary minor in creative writing; or permission of the instructor.  ||1|British Communication and Media Minor,Studies Abroad: Semester in London
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|293|Exploring Careers in English|2||An introduction to academic and career opportunities in English. Students will research and shape academic and career interests, with particular attention to articulating the relationship between the reading, writing and analytical skills they develop as majors and their long-term career plans. Does not count as an English elective. |||0|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|299|Writing About Literature|3||This course will provide students with the skills and knowledge necessary for interpreting, researching and writing about literature. Students will learn basic literary terms, acquire an understanding of canon formation and transformation, and gain a knowledge of literary theories. Fulfills the College of Arts and Letters writing-intensive requirement for the major. |Declared English major.  ||1|English, B.A.,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|294|Internship in English|1.00 - 3.00||Provides English majors with work experience in career fields they are interested in pursuing. A journal, internship report, research paper, bibliography and evaluation from the intern provider are required. Does not count as an English elective. |Major or minor status and approval of the internship director.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|304|Feminist Perspectives on Literature and Religion|3||American authors and their fiction about God, faith and religion in the American experience. Gender and race will provide a constant thematic focus through a variety of novels and short stories. |||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|493|Advanced Creative Nonfiction|3||An advanced workshop in the writing of creative non-fiction narrative, with emphasis on point of view, form and style. |Prerequisite: ENG 391 or permission of the instructor.  ||1|Creative Writing Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|447|Advanced Playwriting|3||An advanced workshop with emphasis on developing full-length dramatic material. |Prerequisite: ENG/THEA 347.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|432|Advanced Studies in African Literature|3||A study of selected works by African writers, focused by theme, geography or genre. May be repeated for credit when content varies. |||1|Africana Studies Minor,English, B.A.,English, B.A.,English, B.A.,International Affairs, Africa Track, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|358|Oral Literature|3||This course is a study of oral literature, which may be organized by theme, geography or genre. The course examines the social, political and artistic reasons for the creation and popularity of this literature. May be repeated for credit when course content changes. |||1|Africana Studies Minor,English, B.A.
2018-19 Undergraduate Catalog (DRAFT)|English|ENG|433|Advanced Studies in Arabic Literature|3||A study of Arabic writers. May be repeated for credit when content varies. |||1|English, B.A.,International Affairs, Middle East Track, B.A.
